esp_id,timestamp,rssi,csi
esp_id,timestamp,rssi,csi
rx1,2026-05-02 22:31:30.189,-76,"[97, -112, 5, 0, 16, 5, 6, 5, 2, 0, -7, 7, -13, 4, -17, 7, -22, 9, -24, 11, -26, 9, -28, 14, -29, 12, -28, 11, -27, 11, -23, 12, -19, 7, -14, 4, -9, 5, -4, 0, 3, 0, 7, -4, 10, -9, 14, -9, 16, -8, 19, -9, 20, -6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, -10, -8, -14, -11, -17, -13, -18, -16, -21, -17, -27, -19, -28, -21, -25, -23, -27, -21, -24, -19, -23, -19, -18, -13, -14, -6, -11, -3, -5, 1, -1, 5, 4, 11, 4, 20, 4, 26, 6, 28, 8, 33, 9, 35, 9, 35, 8, 34, 8, 30, 8, -1, -1, 25, 2, 19, 0, 14, 1, 14, 2, 7, 4, 4, 4, 3, 4, 1, 7, -2, 10, -5, 9, -5, 12, -4, 11, -7, 10, -5, 12, -4, 15, -5, 12, -3, 10, -2, 9, 1, 7, 1, 8, 2, 3, 4, 3, 4, 2, 5, 1, 4, 0, 5, 0, -10, 4, -7, 4, 0, 0, -1, -1, -1, -1, 0, 0, 0, 0, 0, 0, -1, -1, -17, -11, -15, -15, -10, -13, -8, -16, -9, -18, -10, -19, -10, -21, -11, -24, -11, -26, -10, -26, -8, -25, -7, -25, -5, -23, -2, -22, -2, -18, 3, -15, 5, -15, 10, -10, 12, -10, 17, -7, 19, -7, 22, -5, 24, -5, 28, -4, 30, -1, 28, -1, 27, -2, 27, 1]"
rx1,2026-05-02 22:31:30.534,-75,"[97, -112, 5, 0, -18, 0, -12, -2, -1, -3, 2, -7, 10, -8, 11, -11, 18, -13, 19, -16, 23, -17, 22, -18, 22, -20, 22, -18, 19, -16, 17, -16, 18, -14, 13, -6, 6, -7, 0, -1, -1, 3, -6, 7, -10, 9, -14, 12, -17, 11, -19, 11, -19, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 5, 11, 7, 15, 8, 20, 12, 21, 13, 24, 14, 27, 15, 29, 16, 29, 15, 24, 17, 28, 13, 24, 12, 17, 8, 11, 7, 5, 4, -3, 1, -8, -2, -15, -1, -23, -2, -28, -1, -30, 1, -36, 0, -36, 0, -37, 3, -35, 4, -32, 6, -1, -1, -22, -1, -22, -1, -19, -6, -12, -7, -10, -8, -6, -9, -5, -11, -1, -13, 2, -15, 3, -16, 3, -18, 6, -18, 5, -18, 5, -17, 5, -19, 6, -15, 4, -13, 4, -12, 0, -8, 0, -7, -1, -5, -4, -4, -4, 0, -4, 1, -4, 1, -6, 3, 9, -6, 9, -3, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, 0, 0, 0, 13, 13, 12, 14, 7, 11, 9, 13, 9, 14, 11, 16, 10, 17, 10, 18, 11, 18, 11, 19, 8, 18, 8, 20, 5, 18, 4, 17, 0, 15, -4, 14, -7, 11, -12, 9, -16, 8, -20, 3, -22, 6, -26, 5, -28, 4, -29, 3, -31, 0, -30, 3, -31, 3, -30, 0]"
rx1,2026-05-02 22:31:30.576,-75,"[97, -112, 5, 0, -12, -12, -7, -5, 1, -3, 5, -1, 10, 0, 15, 3, 23, 7, 26, 5, 29, 4, 28, 4, 30, 5, 30, 5, 28, 4, 21, 5, 20, 3, 14, 3, 5, 0, 1, 2, -6, -1, -11, -2, -14, -2, -19, -2, -18, -4, -21, -6, -20, -8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10, 3, 15, 3, 17, 4, 21, 4, 27, 9, 29, 6, 31, 8, 32, 7, 33, 7, 31, 9, 28, 8, 21, 4, 19, 3, 12, -1, 9, -4, -4, -8, -6, -9, -12, -15, -16, -18, -19, -22, -22, -24, -24, -26, -25, -27, -24, -27, -22, -25, -20, -1, -1, -17, -19, -14, -17, -9, -12, -7, -13, -3, -12, 0, -11, 5, -9, 8, -9, 10, -9, 10, -9, 13, -9, 15, -8, 16, -9, 15, -7, 13, -9, 14, -8, 11, -7, 9, -7, 9, -6, 3, -4, 1, -4, 0, -5, -3, -3, -3, -2, -4, -2, -5, -2, 9, 3, 5, 5, 0, 0, -1, -1, -1, -1, 0, 0, 0, 0, 0, 0, -1, -1, 3, 19, 1, 18, 0, 15, -2, 17, -3, 17, -4, 19, -4, 22, -4, 23, -7, 23, -7, 24, -7, 23, -9, 22, -7, 19, -12, 14, -12, 14, -12, 9, -14, 4, -17, 0, -18, -4, -20, -9, -19, -11, -22, -12, -23, -15, -25, -17, -26, -18, -25, -17, -22, -19, -24, -19]"
rx1,2026-05-02 22:31:32.387,-76,"[97, -112, 5, 0, 12, 9, 7, 6, -2, 2, -6, 3, -12, 0, -19, 0, -24, -2, -29, 0, -30, -1, -32, -2, -31, -3, -32, 0, -31, -1, -25, 1, -20, -1, -15, -1, -8, -1, -2, -2, 3, -3, 8, -2, 11, -1, 17, -2, 19, 0, 22, 0, 22, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, -12, -4, -16, -4, -20, -4, -24, -8, -26, -9, -30, -11, -31, -11, -32, -12, -31, -11, -31, -10, -27, -11, -22, -6, -20, -6, -12, -1, -6, 3, 2, 7, 5, 10, 13, 17, 14, 21, 15, 21, 19, 24, 20, 29, 23, 30, 23, 29, 17, 21, 17, -1, -1, 38, 30, 31, 26, 23, 21, 15, 23, 7, 20, -3, 20, -10, 18, -12, 18, -21, 23, -22, 26, -29, 22, -31, 18, -30, 20, -26, 21, -28, 22, -25, 19, -19, 19, -18, 12, -14, 11, -11, 10, -5, 5, 0, 3, 5, 3, 9, 2, 10, -1, 8, 2, -21, -4, -18, -9, 0, 0, -1, -1, -1, -1, 0, 0, 0, 0, 0, 0, -1, -1, -12, -35, -9, -35, -3, -32, -3, -36, 1, -39, 2, -44, 1, -47, 0, -47, 2, -50, 5, -52, 5, -51, 8, -45, 12, -41, 14, -29, 19, -29, 17, -18, 26, -11, 33, -5, 34, 1, 39, 13, 44, 10, 47, 19, 46, 21, 52, 24, 58, 29, 52, 29, 55, 29, 47, 31]"
rx1,2026-05-02 22:31:32.387,-75,"[97, -112, 5, 0, 11, 12, 7, 7, 0, 0, -6, 2, -12, -2, -19, -3, -24, -6, -28, -5, -31, -7, -31, -9, -32, -9, -32, -6, -30, -5, -24, -6, -21, -5, -15, -4, -9, -5, 0, -2, 6, -1, 10, -1, 13, 2, 16, 1, 18, 4, 21, 5, 22, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -12, -2, -16, -3, -21, -2, -23, -4, -28, -6, -31, -7, -34, -6, -35, -8, -32, -6, -33, -7, -28, -7, -24, -5, -21, -7, -12, -1, -6, 3, 2, 7, 7, 10, 12, 13, 15, 19, 19, 20, 21, 24, 28, 25, 26, 25, 26, 24, 24, 24, 20, -1, -1, 18, 16, 12, 14, 13, 12, 7, 11, 1, 9, 0, 8, -5, 9, -7, 9, -9, 9, -13, 7, -14, 6, -15, 7, -16, 8, -16, 7, -15, 7, -13, 6, -11, 4, -10, 5, -6, 6, -3, 5, -3, 5, 0, 4, 1, 2, 2, 3, 3, 3, 4, 4, -10, -5, -8, -6, 0, 0, -1, -1, -1, -1, 0, 0, 0, 0, 0, 0, -1, -1, -5, -18, -2, -19, -1, -18, 1, -18, 2, -22, 2, -22, 3, -24, 5, -26, 4, -26, 6, -28, 6, -26, 8, -24, 8, -21, 9, -17, 10, -14, 9, -11, 14, -5, 16, -3, 16, 3, 20, 6, 18, 9, 23, 12, 22, 14, 25, 17, 24, 19, 24, 18, 24, 17, 24, 17]"
rx1,2026-05-02 22:31:32.454,-76,"[97, -112, 5, 0, 1, 15, 0, 9, -4, 0, -3, -5, -6, -10, -7, -16, -10, -23, -13, -23, -12, -29, -13, -28, -14, -29, -14, -27, -12, -24, -12, -23, -8, -21, -5, -15, -1, -7, 0, -2, 4, 2, 4, 7, 4, 13, 5, 13, 6, 21, 8, 21, 6, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, -9, 7, -13, 9, -17, 13, -20, 15, -23, 15, -27, 17, -28, 18, -29, 16, -29, 16, -27, 13, -27, 12, -21, 10, -16, 5, -12, 3, -4, 2, 1, 0, 8, -2, 16, -3, 22, -3, 25, -6, 30, -1, 31, -2, 34, -3, 34, -2, 36, 1, 33, -1, -1, -2, 22, -3, 17, -3, 14, -6, 10, -5, 8, -8, 5, -9, 1, -11, -2, -11, -2, -12, -4, -13, -6, -16, -6, -16, -8, -16, -5, -14, -6, -13, -7, -12, -5, -10, -4, -8, 0, -8, -1, -6, 2, -4, 4, -3, 4, -2, 4, 0, 6, -2, 5, -2, -11, -2, -9, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, 0, 11, -16, 13, -17, 9, -12, 13, -12, 14, -13, 16, -14, 18, -12, 19, -15, 18, -17, 23, -14, 21, -13, 21, -11, 20, -8, 18, -6, 15, -2, 14, 1, 13, 6, 11, 8, 9, 14, 9, 18, 3, 22, 4, 24, 3, 27, 2, 30, 3, 28, 0, 28, 1, 29, 0, 27]"
rx1,2026-05-02 22:31:32.836,-76,"[97, -112, 5, 0, -17, 1, -9, -1, -2, -3, 4, -6, 8, -9, 15, -12, 20, -16, 20, -17, 22, -20, 23, -19, 23, -22, 22, -22, 19, -17, 17, -17, 13, -14, 12, -8, 8, -7, 3, 0, -2, 5, -5, 7, -11, 9, -14, 14, -16, 13, -18, 13, -19, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 5, 11, 10, 15, 12, 17, 13, 20, 18, 24, 19, 25, 19, 26, 19, 29, 18, 25, 15, 25, 14, 20, 11, 17, 11, 9, 7, 3, 4, -2, 2, -9, 0, -14, 0, -23, -3, -28, -2, -31, 0, -37, 1, -35, 0, -37, 2, -34, 1, -30, 2, -1, -1, -24, 2, -20, 1, -18, -1, -13, -1, -10, -4, -7, -6, -4, -10, -1, -9, 0, -13, 2, -14, 2, -16, 0, -16, 2, -16, 0, -16, 2, -17, 1, -13, -1, -11, 1, -10, 0, -9, -2, -4, -3, -5, -5, -2, -5, -1, -6, 0, -5, 1, -5, 2, 7, -5, 7, -4, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, 0, 0, 0, 17, 4, 17, 11, 10, 9, 12, 13, 13, 13, 14, 14, 16, 19, 14, 20, 14, 21, 14, 21, 13, 21, 11, 21, 10, 19, 7, 17, 3, 17, 0, 16, -5, 14, -10, 11, -13, 11, -16, 8, -21, 8, -24, 9, -26, 8, -29, 8, -29, 6, -30, 6, -28, 5, -29, 5]"
rx1,2026-05-02 22:31:32.992,-76,"[97, -112, 5, 0, 2, 15, 1, 7, -5, 4, -4, -4, -10, -8, -11, -10, -17, -16, -21, -19, -21, -19, -26, -16, -23, -21, -24, -20, -22, -19, -19, -18, -12, -13, -11, -11, -4, -7, 0, -4, 5, -1, 7, 4, 11, 9, 13, 10, 15, 12, 16, 14, 15, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, -7, 9, -13, 12, -16, 14, -20, 14, -22, 14, -25, 15, -29, 14, -29, 15, -30, 13, -28, 9, -25, 8, -20, 7, -15, 3, -12, 2, -4, 3, 3, 2, 9, 2, 15, -2, 20, 4, 27, 3, 31, 5, 33, 3, 34, 7, 35, 9, 33, 6, 31, -1, -1, 4, 21, 1, 19, -1, 15, -3, 12, -6, 9, -8, 6, -10, 6, -11, 2, -15, 1, -16, 0, -17, 0, -19, -1, -18, -2, -18, -4, -16, -3, -15, -1, -13, -1, -10, -1, -8, -1, -7, -1, -3, 2, -2, 3, 0, 3, 1, 3, 2, 3, 3, 4, -5, -7, -5, -8, 0, 0, -1, -1, -1, -1, 0, 0, 0, 0, 0, 0, -1, -1, 7, -17, 12, -14, 11, -12, 11, -12, 16, -14, 16, -13, 16, -13, 18, -15, 19, -17, 20, -16, 18, -14, 17, -10, 17, -10, 16, -6, 15, -3, 16, 1, 13, 5, 11, 9, 11, 12, 12, 16, 10, 20, 9, 25, 7, 26, 10, 27, 9, 28, 7, 29, 8, 29, 6, 29]"
rx1,2026-05-02 22:31:33.010,-76,"[97, -112, 5, 0, 10, 11, 5, 6, -3, 3, -8, -1, -12, -4, -16, -7, -23, -8, -26, -11, -28, -10, -30, -10, -30, -10, -28, -9, -26, -7, -25, -9, -17, -8, -15, -7, -6, -3, 0, -1, 4, -2, 9, 0, 11, 1, 16, 3, 18, 5, 21, 7, 20, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, -10, 0, -17, 0, -18, 1, -24, -1, -27, -1, -31, -1, -33, -4, -33, -4, -34, -7, -34, -4, -28, -4, -22, -3, -18, -3, -12, 0, -8, 4, 1, 5, 7, 10, 12, 11, 15, 14, 22, 20, 25, 21, 27, 21, 29, 21, 25, 22, 26, 20, 21, -1, -1, 13, 19, 10, 16, 8, 14, 3, 11, 2, 9, -3, 9, -6, 6, -9, 5, -13, 7, -14, 7, -15, 4, -16, 4, -15, 4, -18, 5, -16, 5, -13, 3, -12, 2, -10, 4, -7, 3, -4, 5, -3, 3, -1, 1, 2, 3, 2, 3, 4, 3, 3, 1, -8, -8, -7, -7, 0, 0, -1, -1, -1, -1, 0, 0, 0, 0, 0, 0, -1, -1, -3, -19, -1, -19, 0, -17, 2, -18, 4, -18, 6, -20, 7, -22, 7, -24, 8, -25, 7, -25, 9, -24, 8, -21, 10, -20, 12, -14, 11, -10, 11, -7, 12, -5, 15, 1, 17, 4, 18, 9, 18, 9, 19, 15, 20, 16, 21, 18, 22, 22, 21, 18, 20, 22, 19, 19]"
rx1,2026-05-02 22:31:33.653,-76,"[97, -112, 5, 0, 18, 6, 8, 2, -2, 4, -6, 4, -11, 0, -17, 7, -21, 9, -25, 3, -30, 8, -31, 7, -29, 9, -30, 8, -31, 8, -23, 5, -19, 6, -14, 0, -11, 3, -4, -3, 3, -3, 8, -6, 11, -5, 15, -7, 19, -6, 22, -7, 23, -3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -10, -9, -14, -10, -16, -14, -19, -17, -21, -18, -24, -19, -27, -21, -28, -20, -28, -21, -26, -18, -23, -15, -18, -14, -15, -8, -10, -2, -6, 2, 1, 6, 4, 12, 9, 22, 9, 24, 11, 28, 12, 33, 11, 34, 11, 34, 11, 34, 11, 30, 10, -1, -1, 21, 11, 17, 8, 11, 8, 8, 12, 6, 11, 1, 10, -4, 11, -3, 12, -8, 11, -10, 15, -13, 14, -15, 15, -14, 13, -14, 14, -12, 13, -13, 13, -10, 9, -10, 9, -6, 6, -4, 4, -3, 2, -1, 1, 2, 0, 3, 0, 2, -3, 3, -2, -8, -1, -7, -4, 0, 0, -1, -1, -1, -1, 0, 0, 0, 0, 0, 0, -1, -1, -11, -18, -6, -21, -3, -16, -5, -17, -5, -19, -4, -21, -4, -21, -2, -23, -3, -24, -2, -24, -1, -23, 0, -22, 3, -19, 5, -16, 5, -14, 7, -10, 11, -8, 13, -4, 17, -1, 19, 2, 23, 2, 25, 4, 26, 6, 29, 7, 29, 8, 30, 8, 29, 9, 27, 11]"
rx1,2026-05-02 22:31:33.682,-76,"[97, -112, 5, 0, 1, 16, -1, 8, -7, 1, -1, -3, -7, -9, -8, -15, -13, -20, -16, -20, -20, -22, -19, -24, -22, -25, -21, -23, -19, -21, -15, -20, -13, -15, -9, -10, -3, -10, 1, -3, 5, 2, 6, 5, 8, 8, 10, 13, 12, 17, 11, 17, 13, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, -7, 5, -12, 11, -17, 12, -19, 14, -21, 15, -27, 15, -29, 15, -30, 15, -29, 13, -28, 13, -24, 9, -20, 7, -17, 6, -11, 3, -5, 0, 1, 1, 9, 0, 16, -2, 20, -2, 26, -1, 33, -2, 34, -1, 34, 5, 34, 5, 33, 1, 31, -1, -1, 1, 24, -2, 21, -4, 16, -4, 13, -5, 8, -8, 6, -11, 3, -12, -1, -13, -1, -17, -4, -17, -4, -18, -6, -19, -5, -20, -7, -17, -5, -13, -5, -13, -4, -11, -1, -9, -1, -6, 0, -4, 1, -3, 2, -1, 2, -1, 3, 1, 4, 0, 5, -4, -11, -4, -7, 0, 0, -1, -1, -1, -1, 0, 0, 0, 0, 0, 0, -1, -1, 12, -16, 13, -14, 10, -11, 11, -12, 15, -13, 16, -13, 18, -12, 19, -15, 19, -16, 19, -16, 20, -14, 19, -10, 18, -8, 17, -4, 16, -2, 13, 2, 10, 7, 8, 10, 10, 13, 9, 16, 8, 19, 6, 24, 4, 28, 4, 29, 4, 29, 4, 31, 4, 29, 3, 28]"
rx1,2026-05-02 22:31:33.825,-75,"[97, -112, 5, 0, -14, -10, -7, -7, -1, -3, 4, -5, 12, -1, 15, 1, 19, 3, 23, 3, 28, 5, 29, 2, 29, 3, 30, 1, 27, 2, 21, 3, 17, 1, 15, 3, 6, 2, 1, 2, -7, 1, -11, -1, -15, -1, -18, -2, -19, -3, -20, -3, -22, -7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 8, 4, 14, 4, 15, 6, 22, 8, 23, 9, 27, 14, 28, 10, 29, 14, 29, 13, 26, 12, 23, 11, 17, 7, 16, 4, 10, 0, 4, -4, -3, -7, -7, -11, -12, -14, -15, -21, -18, -24, -19, -25, -19, -27, -21, -29, -22, -29, -18, -25, -18, -1, -1, -34, -33, -25, -23, -20, -25, -15, -21, -5, -21, 2, -20, 8, -17, 14, -17, 19, -19, 27, -15, 25, -22, 28, -14, 31, -17, 29, -15, 26, -15, 23, -15, 24, -12, 16, -12, 13, -11, 5, -7, 3, -8, -4, -6, -6, -8, -8, -6, -9, -4, -10, -5, 20, 4, 12, 11, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, 0, 11, 33, 5, 37, 1, 29, 1, 29, -2, 33, -2, 40, -3, 41, -1, 43, -2, 46, -7, 46, -8, 43, -7, 37, -12, 32, -14, 28, -17, 23, -21, 13, -26, 9, -30, 0, -33, -7, -37, -14, -40, -19, -42, -20, -47, -25, -47, -28, -51, -32, -48, -31, -48, -34, -46, -34]"
rx1,2026-05-02 22:31:34.219,-75,"[97, -112, 5, 0, 16, 4, 11, 3, 3, 1, -8, 5, -11, 6, -18, 8, -23, 9, -28, 10, -29, 11, -30, 14, -30, 14, -29, 11, -26, 11, -24, 8, -19, 9, -13, 3, -9, 2, -2, -3, 4, -4, 9, -4, 11, -7, 15, -7, 20, -7, 23, -8, 22, -5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -9, -8, -13, -13, -14, -12, -17, -18, -22, -19, -24, -21, -26, -22, -28, -20, -29, -20, -27, -21, -24, -17, -22, -15, -15, -12, -11, -8, -6, -5, 2, 1, 7, 1, 12, 4, 21, 5, 27, 7, 33, 4, 35, 5, 37, 3, 39, 3, 35, 3, 32, 2, -1, -1, 24, 4, 18, 5, 14, 7, 11, 8, 8, 7, 3, 8, 0, 10, -2, 11, -7, 12, -7, 15, -9, 14, -9, 15, -10, 14, -10, 13, -12, 14, -9, 14, -5, 11, -6, 9, -4, 7, -2, 5, 0, 4, 2, 1, 1, 0, 4, -1, 6, 0, 4, -2, -10, -1, -11, -4, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, 0, 0, 0, -14, -17, -9, -18, -9, -15, -10, -17, -9, -17, -10, -19, -11, -21, -12, -22, -11, -23, -10, -23, -9, -23, -8, -23, -4, -20, -1, -18, 3, -15, 4, -12, 8, -11, 12, -8, 16, -7, 20, -5, 23, -2, 27, -1, 29, -3, 30, 0, 32, 1, 31, 1, 29, 1, 30, 3]"
rx1,2026-05-02 22:31:34.270,-75,"[97, -112, 5, 0, -8, 13, -8, 6, -5, 0, -1, -7, 2, -14, 1, -21, 3, -24, 3, -30, 2, -32, 1, -32, 2, -33, 0, -31, 1, -27, 0, -24, 3, -21, 1, -13, 1, -7, 2, -5, 3, 4, 0, 10, -3, 16, -3, 19, -5, 22, -6, 23, -7, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, -6, 12, -9, 18, -9, 20, -13, 23, -15, 24, -16, 28, -19, 28, -19, 29, -18, 26, -19, 23, -18, 20, -13, 15, -11, 9, -8, 3, -3, -1, 2, -3, 6, -9, 15, -13, 18, -16, 24, -17, 26, -21, 30, -19, 31, -21, 33, -16, 33, -13, 30, -1, -1, -11, 20, -12, 17, -12, 11, -10, 7, -12, 5, -10, 0, -11, -4, -9, -7, -8, -9, -10, -11, -10, -13, -10, -15, -10, -14, -10, -14, -9, -13, -8, -13, -8, -10, -7, -7, -7, -6, -7, -2, -5, -1, -5, 1, -4, 2, -3, 4, -4, 5, -4, 5, -1, -9, 4, -11, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, -1, -1, -1, -1, 17, -12, 18, -8, 15, -6, 15, -5, 20, -5, 21, -6, 23, -5, 24, -5, 25, -4, 25, -5, 24, -3, 23, -1, 21, 1, 19, 2, 14, 6, 11, 9, 7, 11, 5, 15, 2, 16, 0, 21, -7, 21, -7, 25, -8, 27, -11, 29, -11, 28, -14, 29, -14, 27, -12, 25]"
rx1,2026-05-02 22:31:34.395,-76,"[97, -112, 5, 0, 14, 6, 9, 6, 0, 1, -8, 6, -13, 4, -18, 4, -22, 6, -26, 6, -30, 7, -32, 10, -31, 8, -29, 7, -29, 9, -21, 7, -19, 4, -15, 2, -6, 2, 0, 0, 5, -2, 9, -6, 11, -7, 17, -8, 20, -8, 20, -5, 22, -3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -7, -10, -8, -12, -9, -16, -13, -21, -15, -24, -19, -25, -20, -26, -21, -27, -21, -26, -22, -25, -19, -23, -16, -17, -12, -16, -9, -10, -3, -4, 3, 1, 7, 5, 12, 7, 20, 6, 25, 9, 30, 10, 30, 11, 35, 12, 33, 11, 32, 11, 31, 8, -1, -1, 24, 7, 18, 6, 15, 7, 11, 6, 7, 8, 4, 9, 1, 9, -2, 10, -7, 11, -9, 12, -10, 12, -10, 14, -11, 12, -12, 13, -9, 12, -9, 12, -7, 9, -5, 8, -3, 7, -2, 6, 1, 2, 2, 2, 3, 2, 4, 0, 4, -1, 5, 0, -9, 0, -8, -3, 0, 0, -1, -1, -1, -1, 0, 0, 0, 0, 0, 0, -1, -1, -14, -16, -11, -19, -8, -16, -8, -17, -6, -20, -7, -21, -8, -25, -8, -25, -7, -24, -6, -25, -5, -25, -5, -24, -1, -23, 1, -20, 3, -16, 6, -12, 7, -10, 14, -7, 16, -4, 19, -2, 21, -2, 24, 0, 27, 2, 27, 2, 32, 4, 29, 5, 27, 5, 29, 6]"
rx1,2026-05-02 22:31:34.606,-75,"[97, -112, 5, 0, -1, 11, -1, 7, -5, 0, -2, -6, -4, -13, -3, -15, -5, -21, -8, -25, -9, -26, -10, -28, -12, -29, -10, -29, -9, -26, -6, -23, -4, -20, -3, -11, -1, -8, 1, -3, 6, 4, 3, 10, 3, 14, 3, 17, 3, 20, 4, 20, 1, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, -7, 9, -11, 13, -14, 15, -18, 17, -19, 19, -23, 19, -26, 20, -25, 20, -26, 17, -25, 18, -23, 13, -18, 10, -17, 6, -9, 2, -5, 1, 3, 0, 7, -5, 14, -7, 18, -8, 25, -7, 29, -10, 33, -5, 35, -7, 33, -5, 31, -5, 31, -1, -1, -5, 21, -6, 18, -5, 15, -6, 11, -8, 6, -9, 2, -10, 1, -10, -3, -12, -5, -13, -7, -14, -9, -14, -10, -13, -11, -13, -10, -13, -10, -10, -9, -10, -8, -9, -5, -8, -4, -5, 0, -4, 1, -3, 1, -3, 2, -2, 5, -1, 4, -1, 6, 1, -11, 3, -10, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, 0, 0, 0, 13, -16, 14, -12, 10, -9, 13, -11, 16, -11, 16, -12, 20, -11, 20, -12, 21, -12, 20, -12, 21, -11, 19, -6, 19, -5, 17, -4, 13, 0, 14, 4, 9, 6, 8, 11, 6, 13, 6, 18, 0, 21, 0, 24, 0, 27, -3, 30, 0, 28, -4, 29, -4, 28, -4, 28]"
rx1,2026-05-02 22:31:34.919,-76,"[97, -112, 5, 0, 4, -16, 4, -8, 5, -1, 1, 6, -2, 10, 1, 16, 3, 21, 4, 26, 4, 30, 6, 30, 5, 28, 6, 29, 7, 26, 2, 24, 2, 19, 2, 12, -1, 6, -2, -1, -4, -3, -5, -10, -2, -15, -5, -20, -3, -20, -2, -23, 1, -24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -8, 4, -10, 7, -18, 10, -20, 10, -23, 15, -24, 16, -26, 19, -27, 19, -26, 23, -24, 23, -23, 17, -18, 15, -13, 10, -9, 8, -5, 0, -1, -4, 1, -10, 7, -15, 9, -20, 11, -25, 10, -27, 12, -30, 14, -35, 15, -35, 10, -34, 8, -30, -1, -1, 5, -24, 6, -20, 5, -15, 6, -12, 7, -8, 8, -7, 6, 0, 8, 3, 9, 3, 8, 6, 9, 5, 12, 9, 11, 9, 9, 9, 9, 10, 9, 7, 10, 7, 7, 2, 7, 0, 5, 1, 3, 0, 6, -4, 1, -6, 2, -6, 0, -5, 3, -6, 2, 9, 1, 11, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, -11, 14, -18, 10, -13, 8, -15, 7, -19, 6, -21, 9, -23, 5, -23, 10, -21, 8, -26, 6, -26, 9, -23, 7, -25, 3, -22, 0, -16, -5, -14, -9, -13, -11, -9, -12, -4, -18, -4, -18, 1, -22, -1, -23, 2, -27, 5, -28, 3, -30, 5, -30, 6, -28, 5, -26]"
